Bot_L,Bot_R,Timer,ActInterval,Round,SkillLeft,SkillRight,Games,Winner_L,Winner_R,ActionCounts_L,ActionCounts_R,TotalActions,Duration_L,Duration_R,Collisions_L,Collisions_R,Collisions_Tie,MatchDur,Accelerate_Dur_L,TurnLeft_Dur_L,TurnRight_Dur_L,Dash_Dur_L,SkillBoost_Dur_L,SkillStone_Dur_L,Accelerate_Dur_R,TurnLeft_Dur_R,TurnRight_Dur_R,Dash_Dur_R,SkillBoost_Dur_R,SkillStone_Dur_R,Accelerate_Act_L,TurnLeft_Act_L,TurnRight_Act_L,Dash_Act_L,SkillBoost_Act_L,SkillStone_Act_L,Accelerate_Act_R,TurnLeft_Act_R,TurnRight_Act_R,Dash_Act_R,SkillBoost_Act_R,SkillStone_Act_R,WinRate_L,WinRate_R,Rank_L,Rank_R
Bot_NN,Bot_Primitive,60.0,0.2,BestOf1,Stone,Stone,10,8,2,472,486,958,501.351337418,358.05399173800004,48,37,20,33.79798614,44.15595174800002,118.76491879,118.04772786000002,136.73781612000002,0.0,83.64492290000001,95.18128832800001,91.54524524000001,56.22185414000001,46.54050212999999,0.0,68.5651019,199,76,115,64,0,18,300,59,66,40,0,21,0.8,0.2,1,2
Bot_Primitive,Bot_BT,45.0,0.1,BestOf1,Boost,Boost,10,7,3,2457,1582,4039,38.21046988499998,57.0944448317,41,42,20,22.29208049,6.926632424999993,8.621843640000003,5.600369269999993,15.67630115,1.385323399999999,0.0,23.135105191000008,19.245223449699996,13.174375191000006,1.2726823000000027,0.26705870000000154,0.0,1280,187,946,36,8,0,337,279,933,27,6,0,0.7,0.3,2,3
Bot_Primitive,Bot_BT,45.0,0.1,BestOf3,Stone,Boost,10,8,2,1925,1535,3460,302.624590849,180.40366963800005,53,68,52,34.96620147,66.26081781900002,71.95343667,81.04174416,44.47035409999998,0.0,38.898238100000015,73.752939379,59.512090200999985,37.47786794800001,6.187478010000003,3.4732940999999986,0.0,1198,230,359,102,0,36,498,455,474,77,31,0,0.8,0.2,2,3
Bot_Primitive,Bot_BT,45.0,0.1,BestOf3,Boost,Stone,10,7,2,1851,1603,3454,156.732426954,140.59671467400003,45,10,46,27.6178852,12.782399934000011,35.1735576,7.8003366,31.726866619999996,69.2492662,0.0,26.438005580999995,37.687142425,60.61868791800002,14.96025035,0.0,0.8926284000000013,1052,278,442,48,31,0,566,432,566,32,0,7,0.7,0.2,2,3
Bot_Primitive,Bot_BT,45.0,0.1,BestOf1,Stone,Stone,10,4,4,5962,4657,10619,293.580786031,142.45559312580002,30,21,20,37.76645969,6.081806121,34.66838566,11.662398859999996,214.24280429,0.0,26.9253911,9.891411407,36.7035421368,37.94931465199999,30.579850829999998,0.0,27.331474099999994,3135,264,2521,35,0,7,1710,354,2560,27,0,6,0.4,0.4,2,3
Bot_Primitive,Bot_BT,45.0,0.1,BestOf3,Boost,Boost,10,3,7,1507,1249,2756,164.104531555,78.612025282,40,7,38,23.55800662,21.266725394999998,24.42730011,16.17714179999999,41.55828925,60.67507500000001,0.0,30.373866377000002,23.807383981999998,23.212466502999998,0.982608519999999,0.23569990000000018,0.0,873,146,428,35,25,0,412,255,559,18,5,0,0.3,0.7,2,3
Bot_Primitive,Bot_BT,45.0,0.1,BestOf1,Stone,Boost,10,5,4,772,645,1417,141.64727624300002,76.47495690600002,24,28,20,26.095544386000007,48.68951692300002,53.22216563000001,22.64078832,6.225539569999998,0.0,10.869265799999997,34.890484574,21.190642765,16.928365587000005,2.084170979999997,1.3812929999999994,0.0,479,73,165,41,0,14,219,167,221,27,11,0,0.5,0.4,2,3
Bot_Primitive,Bot_BT,45.0,0.1,BestOf1,Boost,Stone,10,5,5,705,593,1298,106.25767450800002,58.61364576800001,21,3,14,21.958922328,13.876445388,22.01267279,18.079235870000005,16.11553326000001,36.17378720000001,0.0,27.798390097000002,15.389824355,14.869082156000008,0.48246986000000014,0.0,0.07387929999999976,393,92,182,25,13,0,189,168,225,10,0,1,0.5,0.5,2,3
Bot_Primitive,Bot_BT,45.0,0.1,BestOf3,Stone,Stone,10,6,4,2627,2563,5190,670.973426108,654.1236054260002,101,34,56,37.837738460000004,51.29168024799999,69.63800531999999,163.65252915000002,196.45992569,0.0,189.93128570000002,67.42403843800003,123.96131763899999,164.420384619,140.74463233,0.0,157.5732324,1683,235,563,101,0,45,1128,462,843,92,0,38,0.6,0.4,2,3
Bot_Primitive,Bot_BT,45.0,0.2,BestOf3,Boost,Boost,10,4,1,11316,11562,22878,674.0372064539999,55.24976258850004,45,13,56,45.00116593,9.951716014000016,21.91946198000001,3.8403955100000156,566.07217285,72.25346010000001,0.0,9.455279434000017,29.114265023500003,15.990704261000014,0.689513870000001,0.0,0.0,5776,535,4961,39,5,0,5796,617,5130,19,0,0,0.4,0.1,2,3
Bot_Primitive,Bot_BT,45.0,0.2,BestOf3,Stone,Boost,10,10,0,1565,1697,3262,175.52795322,79.23020160010002,40,71,30,25.092305160000002,30.328995170000002,54.595098289999996,39.715158830000014,20.005672630000003,0.0,30.883028299999985,19.924727729999997,33.3666908561,21.092399013999987,2.623888500000012,2.2224955000000097,0.0,938,253,299,55,0,20,827,318,501,31,20,0,1.0,0.0,2,3
Bot_Primitive,Bot_BT,45.0,0.2,BestOf1,Stone,Stone,10,9,1,489,584,1073,273.31250915300006,228.71674660150003,27,18,12,29.7100338,70.849569313,53.52258333000001,62.8388991,39.778733810000006,0.0,46.32272360000001,65.867207913,46.966267678499996,59.94936371000001,28.590669400000003,0.0,27.343237900000002,286,67,95,27,0,14,294,89,178,13,0,10,0.9,0.1,2,3
Bot_Primitive,Bot_BT,45.0,0.2,BestOf1,Boost,Stone,10,4,6,532,617,1149,209.26907733299998,95.38928917589999,11,7,6,25.68670032,21.516112423000003,22.129416749999997,32.92228369,11.080370169999998,121.6208943,0.0,21.303467363000003,30.42876753689999,43.657054276,0.0,0.0,0.0,302,111,107,3,9,0,303,144,169,1,0,0,0.4,0.6,2,3
Bot_Primitive,Bot_BT,45.0,0.2,BestOf3,Boost,Stone,10,8,2,1087,1266,2353,133.334196171,65.86764418220001,30,21,28,15.29083746,15.174836590999998,59.5736284,10.73740532,5.814549160000004,42.0337767,0.0,13.424740861000004,26.4489394732,24.994268768000005,0.5051137799999994,0.0,0.4945813000000001,614,140,303,16,14,0,622,208,430,5,0,1,0.8,0.2,2,3
Bot_Primitive,Bot_BT,45.0,0.2,BestOf1,Stone,Boost,10,8,2,506,586,1092,168.56725071500003,70.83069275130003,15,29,4,27.267119509999997,47.378144235000015,50.861270260000005,33.2703989,9.34757342,0.0,27.709863900000006,29.730704810000013,21.674080905300006,16.72447293600001,1.4235892000000003,1.2778449000000034,0.0,295,101,70,24,0,16,274,142,144,15,11,0,0.8,0.2,2,3
Bot_Primitive,Bot_BT,45.0,0.2,BestOf1,Boost,Boost,10,4,1,4106,4191,8297,237.19810666599994,21.11158511159997,17,5,22,45.00077627,5.347143715999991,6.741838829999997,3.4971658299999926,188.20426819,33.407690099999996,0.0,4.74008002599999,9.511979741599998,6.738852043999992,0.12067329999999998,0.0,0.0,2094,217,1781,13,1,0,2101,236,1849,5,0,0,0.4,0.1,2,3
Bot_Primitive,Bot_BT,45.0,0.2,BestOf3,Stone,Stone,10,5,3,7308,7662,14970,360.16938683699993,210.16671952499996,72,33,24,44.51528657,17.76695852699998,100.97456571000001,31.51305926999998,142.82044253000004,0.0,67.0943608,14.593237546999985,52.127894471000005,37.185800857,54.16270335,0.0,52.09708330000001,3831,289,3135,39,0,14,3874,333,3410,32,0,13,0.5,0.3,2,3
Bot_Primitive,Bot_BT,60.0,0.1,BestOf3,Boost,Boost,10,2,4,24257,18422,42679,659.517650014,80.81561519089993,58,44,56,57.73254480000001,12.957280173999974,26.05295695,3.8025493199999802,536.67726807,80.02759549999999,0.0,20.371729861999963,29.0369108299,27.05631839899997,3.9584709000000013,0.3921851999999948,0.0,12278,607,11276,83,13,0,6176,784,11406,47,9,0,0.2,0.4,2,3
Bot_Primitive,Bot_BT,60.0,0.1,BestOf1,Stone,Stone,10,4,5,1250,1230,2480,331.16583413000006,353.63479846560006,51,31,24,41.50751365,47.313308969999994,49.36718066000002,74.83830151999997,94.00088497999998,0.0,65.64615800000001,55.50811204399997,69.57894042660001,98.60216956499998,70.27688162999998,0.0,59.66869479999998,800,100,257,69,0,24,579,171,403,55,0,22,0.4,0.5,2,3
Bot_Primitive,Bot_BT,60.0,0.1,BestOf1,Boost,Stone,10,6,4,638,539,1177,66.27669683800003,40.981428368500026,20,3,18,17.26433288,9.642684638000011,37.15696749,4.919740900000008,9.066597410000009,5.490706400000002,0.0,13.43963260900001,13.6392299705,12.278276319000007,1.4779614700000065,0.0,0.146328000000004,370,75,164,19,10,0,197,137,196,8,0,1,0.6,0.4,2,3
Bot_Primitive,Bot_BT,60.0,0.1,BestOf3,Stone,Stone,10,6,4,2417,2303,4720,788.559158273,743.1565887772001,94,51,50,48.25988445,110.75547782300004,110.55589884,158.75112289999998,205.24654081,0.0,203.2501179,110.42563917300006,138.46778344020004,143.88940541400004,177.98846595,0.0,172.3852948,1544,216,488,117,0,52,993,385,790,92,0,43,0.6,0.4,2,3
Bot_Primitive,Bot_BT,60.0,0.1,BestOf3,Stone,Boost,10,5,5,2596,2115,4711,472.5712608580001,215.63711692890016,61,97,40,51.66405813,96.66494679800005,109.51942130000003,129.12997399999998,56.379518360000006,0.0,80.87740040000001,68.36470513700002,69.77299451190004,63.67193967000001,9.030512710000025,4.796964900000017,0.0,1631,226,566,121,0,52,713,457,815,90,40,0,0.5,0.5,2,3
Bot_Primitive,Bot_BT,60.0,0.1,BestOf1,Stone,Boost,10,5,5,1161,895,2056,187.99137688700003,100.39047589190001,29,50,30,35.57537034,52.426517666999985,31.664359669999996,49.87955163999998,30.060219109999995,0.0,23.960728799999995,27.097851168500007,38.80379877540001,22.466335247999996,9.667363000000002,2.3551277000000024,0.0,729,93,257,62,0,20,289,185,350,51,20,0,0.5,0.5,2,3
Bot_Primitive,Bot_BT,60.0,0.1,BestOf3,Boost,Stone,10,4,6,1705,1476,3181,179.423302849,139.57604502759997,49,9,54,30.31372528,27.180759388999988,35.199903909999996,17.758035179999997,32.78460317,66.50000120000001,0.0,46.624014097799986,49.73334824679999,31.58307024300001,6.745402739999998,0.0,4.8902097,977,153,492,49,34,0,510,306,632,24,0,4,0.4,0.6,2,3
Bot_Primitive,Bot_BT,60.0,0.1,BestOf1,Boost,Boost,10,2,4,8692,6600,15292,284.615166126,32.61976192630001,24,15,20,49.11265125,5.878674026000014,9.62991555,6.705887350000013,261.2834005,1.1172887000000014,0.0,8.723439748,11.252569551299999,10.918955017000012,1.5178908099999977,0.20690679999999695,0.0,4400,312,3943,31,6,0,2211,377,3990,18,4,0,0.2,0.4,2,3
Bot_Primitive,Bot_BT,60.0,0.2,BestOf1,Boost,Boost,10,2,1,5644,5712,11356,439.2372584810001,20.49905375660001,14,5,16,60.00150494,4.099610161000004,7.680850960000001,49.47343128000001,329.88411148,48.0992546,0.0,4.0995438410000045,10.391877895600002,5.621424590000002,0.30235172999999893,0.08385569999999909,0.0,2857,297,2475,14,1,0,2859,324,2520,8,1,0,0.2,0.1,2,3
Bot_Primitive,Bot_BT,60.0,0.2,BestOf1,Boost,Stone,10,4,6,560,642,1202,170.69715904100002,93.29740431689999,9,4,8,22.85199788,16.895690021,14.52665017,34.927325499999995,11.140189049999993,93.2073043,0.0,16.004740731000002,19.104257176899996,58.10831113900001,0.08009526999999927,0.0,0.0,303,98,141,9,9,0,310,136,194,2,0,0,0.4,0.6,2,3
Bot_Primitive,Bot_BT,60.0,0.2,BestOf3,Boost,Stone,10,5,5,1237,1424,2661,275.22500874599996,128.16171002199997,24,13,32,26.901955800000003,28.486255965999987,28.13686442999999,33.679166639999984,22.142807910000002,162.7799138,0.0,27.797087895999987,35.67266517899999,64.571063137,0.12089381000000032,0.0,0.0,677,267,259,13,21,0,684,342,394,4,0,0,0.5,0.5,2,3
Bot_Primitive,Bot_BT,60.0,0.2,BestOf1,Stone,Stone,10,6,4,620,785,1405,362.59117304139994,254.2623888168,33,21,12,37.17172268,84.5662008914,29.709045170000003,113.08535310999997,56.976049669999995,0.0,78.2545242,63.478906734400006,35.85441552939999,70.402698203,42.82281415,0.0,41.7035542,361,46,150,40,0,23,378,89,282,24,0,12,0.6,0.4,2,3
Bot_Primitive,Bot_BT,60.0,0.2,BestOf3,Stone,Stone,10,5,1,15848,16108,31956,987.098250556,100.20020654455007,51,15,58,60.0011046,11.251481916000033,31.399266809999993,4.429230140000033,923.6621774899999,0.0,16.3560942,10.923970176000031,36.41067032455,17.520125834000037,19.180214010000004,0.0,16.1652262,8065,209,7517,53,0,4,8098,294,7682,30,0,4,0.5,0.1,2,3
Bot_Primitive,Bot_BT,60.0,0.2,BestOf3,Boost,Boost,10,2,8,6998,7126,14124,57.227543350999994,48.47314954700002,16,38,6,59.48354425,11.291657521000017,3.5805683799999963,9.871178280000006,0.12917186999999597,32.35496729999999,0.0,11.496530421000022,21.138194148000004,15.647967708000007,0.12917186999999597,0.061285399999995605,0.0,2424,185,4372,7,10,0,2427,230,4457,8,4,0,0.2,0.8,2,3
Bot_Primitive,Bot_BT,60.0,0.2,BestOf1,Stone,Boost,10,9,1,481,589,1070,154.24137129800005,72.58855893460006,13,26,10,27.552281450000002,54.55137738800001,39.02368669000001,34.90228509,2.8859059300000047,0.0,22.878116200000008,28.302108318000013,23.73321790160002,18.591919315000013,1.0115934000000024,0.9497200000000028,0.0,292,87,64,23,0,15,283,152,133,12,9,0,0.9,0.1,2,3
Bot_Primitive,Bot_BT,60.0,0.2,BestOf3,Stone,Boost,10,10,0,1391,1585,2976,210.63606249900002,120.70222270160002,45,74,38,27.524384509999997,59.946186749,35.51565789,57.59430128000001,18.627440880000005,0.0,38.95247570000001,39.16709448100001,36.92992776759999,39.525844543000005,3.3319979100000063,1.7473579999999984,0.0,834,211,270,51,0,25,759,289,489,30,18,0,1.0,0.0,2,3
Bot_Primitive,Bot_NN,45.0,0.1,BestOf3,Boost,Boost,10,1,9,1434,923,2357,96.420108435,100.79520817500003,90,16,48,23.2285549,29.723561585000002,41.15910898,17.45813562,3.87268265,4.2066196,0.0,14.830916944999998,41.27603632,8.602999200000008,27.85690401,8.228351700000006,0.0,772,175,411,54,22,0,228,287,335,59,14,0,0.1,0.9,2,1
Bot_Primitive,Bot_NN,45.0,0.1,BestOf1,Boost,Stone,10,2,8,678,460,1138,90.61174513499999,115.35745069000004,53,8,22,26.72591361,35.64850188500001,28.181374079999998,23.272506480000004,2.6147501899999988,0.8946124999999974,0.0,16.917875060000007,49.6591169,22.625434370000015,22.193318260000005,0.0,3.961706100000008,350,57,226,34,11,0,109,143,171,32,0,5,0.2,0.8,2,1
Bot_Primitive,Bot_NN,45.0,0.1,BestOf3,Stone,Boost,10,5,5,1826,1201,3027,137.623671953,98.55504300299998,90,72,48,22.696568489999997,34.885249823,44.68565362999999,29.97729533000001,19.71187487,0.0,8.363598300000001,14.083006753000003,26.175775639999998,18.29262398,34.98626172999999,5.0173749,0.0,1115,207,375,110,0,19,306,372,387,117,19,0,0.5,0.5,2,1
Bot_Primitive,Bot_NN,45.0,0.1,BestOf3,Stone,Stone,10,3,7,2857,2331,5188,272.9450760160001,399.4960538480001,146,68,54,33.300841510000005,44.273861706000034,39.281945629999996,51.25956291000001,81.38631547000003,0.0,56.7433903,31.70434772800002,80.98519641000001,50.0387183,128.19316521000002,0.0,108.57462620000001,1767,298,612,147,0,33,786,596,750,167,0,32,0.3,0.7,2,1
Bot_Primitive,Bot_NN,45.0,0.1,BestOf1,Stone,Boost,10,6,4,696,469,1165,130.674912753,81.25872348300001,31,37,22,24.77775065,46.408258683,48.19043367000001,23.722308950000002,8.018804150000012,0.0,4.335107300000004,5.718197652999999,52.02973296000001,7.275873750000007,13.63127342,2.603645700000003,0.0,437,56,139,49,0,15,126,128,153,51,11,0,0.6,0.4,2,1
Bot_Primitive,Bot_NN,45.0,0.1,BestOf1,Stone,Stone,10,3,7,1535,1361,2896,105.96238248200001,118.69318867200003,71,27,22,19.340869744,15.002567892,20.604359430000002,22.612822869999995,34.30594479000002,0.0,13.4366875,7.973849232000006,13.12669741000001,15.61662293999999,53.17612229000003,0.0,28.7998968,978,142,328,76,0,11,428,396,458,69,0,10,0.3,0.7,2,1
Bot_Primitive,Bot_NN,45.0,0.1,BestOf1,Boost,Boost,10,0,10,791,517,1308,16.698939800000016,31.217438060000003,32,35,20,10.30972418,5.805523250000004,6.94071336,2.2783949600000044,1.367244230000002,0.30706400000000045,0.0,7.599925230000004,5.911316829999999,7.010890629999999,10.587611670000001,0.10769370000000045,0.0,430,228,96,33,4,0,121,191,162,42,1,0,0.0,1.0,2,1
Bot_Primitive,Bot_NN,45.0,0.1,BestOf3,Boost,Stone,10,1,9,1498,1101,2599,79.03697397500002,167.81615075500005,111,18,46,28.135713599999995,24.088266075000007,30.12432012,15.819049490000015,5.4997787900000015,3.5055594999999915,0.0,29.396871245000014,54.74201744000001,27.73265331000001,44.313903860000025,0.0,11.6307049,791,191,419,74,23,0,299,314,394,82,0,12,0.1,0.9,2,1
Bot_Primitive,Bot_NN,45.0,0.2,BestOf1,Stone,Boost,10,5,5,467,372,839,164.66765378200006,102.97391463900004,35,44,20,27.764965470000003,73.38573414200002,39.55064285,30.431692680000012,13.684714409999998,0.0,7.614869700000009,7.284153659000006,38.156707540000006,18.318012910000014,35.597019230000015,3.618021300000006,0.0,282,61,67,40,0,17,116,92,89,59,16,0,0.5,0.5,2,1
Bot_Primitive,Bot_NN,45.0,0.2,BestOf3,Boost,Boost,10,1,9,1178,770,1948,77.063419388,95.647895528,137,16,44,17.932220132999998,27.413738978,12.546638449999998,27.179789600000007,7.426041059999994,2.4972112999999947,0.0,12.934988517999997,34.116673739999996,13.511665199999996,27.665518570000003,7.419049500000003,0.0,628,61,400,77,12,0,166,203,332,61,8,0,0.1,0.9,2,1
Bot_Primitive,Bot_NN,45.0,0.2,BestOf3,Stone,Boost,10,6,4,1028,849,1877,292.52756719000007,181.174916362,96,83,64,36.72562421,123.25983819000001,51.18109037000001,67.65773469000001,31.82815893999998,0.0,18.60074499999999,14.337714121999992,67.18818927000002,28.93181724999998,57.805197619999994,12.91199810000001,0.0,577,124,191,99,0,37,243,221,222,132,31,0,0.6,0.4,2,1
Bot_Primitive,Bot_NN,45.0,0.2,BestOf1,Boost,Boost,10,1,9,423,269,692,29.313086306999995,31.786418691999998,49,5,20,9.983108724,11.859117956999995,5.969852959999998,8.891256929999997,2.3319092599999998,0.26094920000000066,0.0,6.687020522000001,11.818751049999998,3.7403038500000014,7.3203115699999985,2.2200317,0.0,229,29,137,26,2,0,66,85,93,24,1,0,0.1,0.9,2,1
Bot_Primitive,Bot_NN,45.0,0.2,BestOf1,Boost,Stone,10,3,7,413,347,760,110.46720710799994,154.83318450799996,54,8,26,27.788892949999997,54.11798197799999,16.2845803,33.511947299999974,2.74891153,3.80378599999999,0.0,18.243005477999997,31.512868260000005,34.108004369999996,50.384033899999984,0.0,20.585272500000002,197,61,105,33,17,0,89,99,112,39,0,8,0.3,0.7,2,1
Bot_Primitive,Bot_NN,45.0,0.2,BestOf3,Boost,Stone,10,1,9,965,764,1729,166.71066274700001,286.38998391499996,133,17,62,35.65349661,62.68054360699999,32.2816914,56.87293984,5.602615599999997,9.272872300000019,0.0,46.763241674999996,66.67586106999998,48.197596820000015,90.40599634999998,0.0,34.347288,472,118,266,69,40,0,196,179,289,79,0,21,0.1,0.9,2,1
Bot_Primitive,Bot_NN,45.0,0.2,BestOf1,Stone,Stone,10,4,6,522,514,1036,222.747609518,363.706130409,56,28,20,31.317184310000005,80.93577804799999,28.851999290000002,68.58103338,13.461072300000005,0.0,30.917726500000004,43.462696089000005,85.44286265,85.89621019,90.46226127999999,0.0,58.44210019999999,318,46,84,55,0,19,197,96,138,65,0,18,0.4,0.6,2,1
Bot_Primitive,Bot_NN,45.0,0.2,BestOf3,Stone,Stone,10,7,3,1064,965,2029,442.71014593300004,630.425845534,113,52,50,42.60608171,138.65727805299997,46.16854254999999,103.96547220999999,57.855720820000016,0.0,96.0631323,75.76313407400002,172.28115218000002,104.18100059,160.84468199,0.0,117.35587670000002,619,127,185,91,0,42,339,220,246,125,0,35,0.7,0.3,2,1
Bot_Primitive,Bot_NN,60.0,0.1,BestOf3,Boost,Stone,10,1,9,1424,1040,2464,125.32157412499998,183.416771354,112,18,48,30.40755087,45.43374773500001,42.82703234000002,27.562551179999993,6.375536469999983,3.1227063999999984,0.0,23.600035154000004,74.12909127,29.85287681999999,44.74972681,0.0,11.085041299999997,751,196,368,81,28,0,290,286,376,76,0,12,0.1,0.9,2,1
Bot_Primitive,Bot_NN,60.0,0.1,BestOf3,Stone,Boost,10,6,4,2279,1485,3764,203.01276760489998,138.90755551489997,101,95,62,33.664706360000004,35.53898480489998,75.17576419000001,48.38324362999998,24.32165678000001,0.0,19.5931182,18.10391579489999,33.32911565999999,28.865408789999993,47.33424507,11.274870199999988,0.0,1366,264,489,126,0,34,347,430,535,139,34,0,0.6,0.4,2,1
Bot_Primitive,Bot_NN,60.0,0.1,BestOf1,Boost,Boost,10,2,8,1358,785,2143,21.929347813000028,46.928810603000045,60,10,20,14.348423359999998,8.159505913000014,4.035510149999999,5.915387570000012,2.9727794800000034,0.8461646999999992,0.0,8.674218373000004,14.401777030000009,4.317030820000015,15.241627680000006,4.294156700000006,0.0,712,111,487,41,7,0,125,242,374,38,6,0,0.2,0.8,2,1
Bot_Primitive,Bot_NN,60.0,0.1,BestOf1,Boost,Stone,10,1,9,666,475,1141,72.18231423399996,89.65924843399999,49,6,20,24.82913632,33.571672533999994,12.768979419999999,21.450660179999993,2.6899441999999887,1.7010578999999968,0.0,14.690099283999999,21.578338719999998,19.94024212999999,26.8375232,0.0,6.613045099999999,344,77,192,38,15,0,115,125,197,33,0,5,0.1,0.9,2,1
Bot_Primitive,Bot_NN,60.0,0.1,BestOf3,Boost,Boost,10,0,10,1661,1039,2700,30.706085556999994,33.804708827,77,21,40,10.452802879999998,11.100846047000001,9.85298913,5.843516729999998,3.4287446499999987,0.4799889999999998,0.0,9.418350107,5.236296719999997,6.715633769999998,12.090737329999996,0.34369090000000213,0.0,909,241,449,58,4,0,228,381,371,57,2,0,0.0,1.0,2,1
Bot_Primitive,Bot_NN,60.0,0.1,BestOf1,Stone,Stone,10,5,4,849,705,1554,261.38262598200004,350.877050412,52,30,28,36.16449949000001,77.832919112,37.241395569999995,57.921472030000004,44.70754537000002,0.0,43.679293900000005,51.15809924199999,77.57382408999999,65.04510393000001,92.57336264999998,0.0,64.5266605,534,72,178,48,0,17,230,193,202,63,0,17,0.5,0.4,2,1
Bot_Primitive,Bot_NN,60.0,0.1,BestOf1,Stone,Boost,10,5,5,664,461,1125,129.87696319500003,73.48886821500001,35,33,20,25.910857369999995,54.80706585499999,33.59891381,17.230168430000006,16.203367900000007,0.0,8.037447200000004,3.218971864999997,40.55756495000001,14.46308440000002,13.5319925,1.717254500000001,0.0,421,76,108,45,0,14,130,131,139,53,8,0,0.5,0.5,2,1
Bot_Primitive,Bot_NN,60.0,0.1,BestOf3,Stone,Stone,10,4,6,2615,2077,4692,367.715925216,518.1459589460001,155,60,48,36.993892370000005,55.980515776000004,60.22920797000002,76.65163448,77.25802599000001,0.0,97.59654100000002,49.52291012600001,95.52914357000003,70.73940732999999,158.91714012000003,0.0,143.43735780000003,1669,215,565,131,0,35,784,509,607,141,0,36,0.4,0.6,2,1
Bot_Primitive,Bot_NN,60.0,0.2,BestOf3,Stone,Boost,10,2,8,1124,792,1916,109.23719945,86.32911086000001,115,45,50,16.06622987,37.34628231000001,17.191959809999993,21.69242909,28.198668839999996,0.0,4.8078594000000034,13.482969760000005,23.49400387,14.758654150000009,30.376635079999993,4.216847999999999,0.0,618,119,281,95,0,11,194,233,276,80,9,0,0.2,0.8,2,1
Bot_Primitive,Bot_NN,60.0,0.2,BestOf3,Boost,Boost,10,3,7,1041,891,1932,74.78871757099999,98.632040718,92,85,50,15.376105140000002,44.263407130999994,16.446886849999995,9.081226439999998,2.934116850000002,2.063080300000001,0.0,10.150596937999996,16.836064699999994,24.862947840000004,43.55029264,3.2321386000000007,0.0,439,379,158,52,13,0,201,346,239,97,8,0,0.3,0.7,2,1
Bot_Primitive,Bot_NN,60.0,0.2,BestOf1,Boost,Boost,10,1,9,501,319,820,36.13850138900001,36.303204609000005,59,7,20,11.880489627,14.005195229000002,5.5817531800000015,12.477151670000001,3.441375910000002,0.6330253999999975,0.0,5.887258648999997,15.425767650000004,5.442549080000003,6.974986029999999,2.572643199999998,0.0,266,26,171,33,5,0,71,94,128,24,2,0,0.1,0.9,2,1
Bot_Primitive,Bot_NN,60.0,0.2,BestOf3,Stone,Stone,10,0,10,1291,1019,2310,176.503913147,242.13701028699995,144,34,44,17.28618641,31.664804117000003,22.57871979,55.34132969999999,38.52993184,0.0,28.3891277,16.869855307000005,67.56066044999999,53.01575391999998,59.265978610000005,0.0,45.424762,807,62,299,108,0,15,423,203,276,103,0,14,0.0,1.0,2,1
Bot_Primitive,Bot_NN,60.0,0.2,BestOf1,Stone,Stone,10,2,8,542,442,984,240.62470333899992,320.594339359,57,21,20,35.24069914,80.65442977899997,20.691864829999997,72.32157294,21.557963190000002,0.0,45.398872600000004,31.499899138999993,69.33186326999999,76.37078233000001,94.80213581999998,0.0,48.589658799999995,312,60,113,40,0,17,156,108,116,49,0,13,0.2,0.8,2,1
Bot_Primitive,Bot_NN,60.0,0.2,BestOf1,Stone,Boost,10,6,4,496,384,880,183.49281895700003,107.41746760000002,45,35,22,33.8769895,82.447189357,20.296310550000012,41.1900595,24.904160850000007,0.0,14.655098699999998,11.219462210000014,35.3250024,24.284426809999996,25.636036980000014,10.9525392,0.0,268,61,108,41,0,18,96,112,104,57,15,0,0.6,0.4,2,1
Bot_Primitive,Bot_NN,60.0,0.2,BestOf1,Boost,Stone,10,1,9,385,297,682,53.81707520500002,82.62237272400002,49,3,22,23.117446330000003,27.80793079500001,7.778146549999997,13.356785550000007,2.9125716100000028,1.961640700000002,0.0,11.076961794000006,13.335687990000007,11.610778359999994,33.89731178000001,0.0,12.701632800000002,181,52,110,28,14,0,66,70,130,26,0,5,0.1,0.9,2,1
Bot_Primitive,Bot_NN,60.0,0.2,BestOf3,Boost,Stone,10,1,9,946,734,1680,87.74047934600001,115.83793280100002,111,17,46,18.38766229,29.519265736,13.796552530000003,36.11940185,4.703846230000001,3.601413000000001,0.0,18.11303067100001,28.71210687000001,24.276443200000006,41.11260136,0.0,3.6237507000000058,474,119,264,67,22,0,187,189,277,72,0,9,0.1,0.9,2,1
