Bot,Timer,ActInterval,Round,TimeBin,Action,MeanCount
Bot_BT,60.0,0.1,BestOf3,30.0,SkillBoost,0.3076923076923077
Bot_BT,60.0,0.1,BestOf3,30.0,SkillStone,0.3023255813953488
Bot_BT,60.0,0.1,BestOf3,30.0,TurnLeft,3.1222222222222222
Bot_BT,60.0,0.1,BestOf3,30.0,TurnRight,15.13978494623656
Bot_BT,60.0,0.1,BestOf3,35.0,Accelerate,12.8125
Bot_BT,60.0,0.1,BestOf3,35.0,Dash,0.6623376623376623
Bot_BT,60.0,0.1,BestOf3,35.0,SkillBoost,0.2727272727272727
Bot_BT,60.0,0.1,BestOf3,35.0,SkillStone,0.5
Bot_BT,60.0,0.1,BestOf3,35.0,TurnLeft,2.6623376623376624
Bot_BT,60.0,0.1,BestOf3,35.0,TurnRight,18.8
Bot_BT,60.0,0.1,BestOf3,40.0,Accelerate,12.943661971830986
Bot_BT,60.0,0.1,BestOf3,40.0,Dash,0.8088235294117647
Bot_BT,60.0,0.1,BestOf3,40.0,SkillBoost,0.5666666666666667
Bot_BT,60.0,0.1,BestOf3,40.0,SkillStone,0.5806451612903226
Bot_BT,60.0,0.1,BestOf3,40.0,TurnLeft,1.411764705882353
Bot_BT,60.0,0.1,BestOf3,40.0,TurnRight,19.35211267605634
Bot_BT,60.0,0.1,BestOf3,45.0,Accelerate,13.966666666666667
Bot_BT,60.0,0.1,BestOf3,45.0,Dash,0.6666666666666666
Bot_BT,60.0,0.1,BestOf3,45.0,SkillBoost,0.2727272727272727
Bot_BT,60.0,0.1,BestOf3,45.0,SkillStone,0.35714285714285715
Bot_BT,60.0,0.1,BestOf3,45.0,TurnLeft,2.1228070175438596
Bot_BT,60.0,0.1,BestOf3,45.0,TurnRight,20.366666666666667
Bot_BT,60.0,0.1,BestOf3,50.0,Accelerate,14.36
Bot_BT,60.0,0.1,BestOf3,50.0,Dash,0.7872340425531915
Bot_BT,60.0,0.1,BestOf3,50.0,SkillBoost,0.6111111111111112
Bot_BT,60.0,0.1,BestOf3,50.0,SkillStone,0.4090909090909091
Bot_BT,60.0,0.1,BestOf3,50.0,TurnLeft,1.3617021276595744
Bot_BT,60.0,0.1,BestOf3,50.0,TurnRight,24.32
Bot_BT,60.0,0.1,BestOf3,55.0,Accelerate,15.0
Bot_BT,60.0,0.1,BestOf3,55.0,Dash,0.47368421052631576
Bot_BT,60.0,0.1,BestOf3,55.0,SkillBoost,0.14285714285714285
Bot_BT,60.0,0.1,BestOf3,55.0,SkillStone,0.29411764705882354
Bot_BT,60.0,0.1,BestOf3,55.0,TurnLeft,0.868421052631579
Bot_BT,60.0,0.1,BestOf3,55.0,TurnRight,26.75609756097561
Bot_BT,60.0,0.1,BestOf3,60.0,Accelerate,0.6666666666666666
Bot_BT,60.0,0.1,BestOf3,60.0,Dash,0.16666666666666666
Bot_BT,60.0,0.1,BestOf3,60.0,SkillBoost,0.0
Bot_BT,60.0,0.1,BestOf3,60.0,SkillStone,0.0
Bot_BT,60.0,0.1,BestOf3,60.0,TurnLeft,0.3333333333333333
Bot_BT,60.0,0.1,BestOf3,60.0,TurnRight,0.3333333333333333
Bot_BT,60.0,0.2,BestOf1,0.0,Accelerate,6.954356846473029
Bot_BT,60.0,0.2,BestOf1,0.0,Dash,0.35772357723577236
Bot_BT,60.0,0.2,BestOf1,0.0,SkillBoost,0.0
Bot_BT,60.0,0.2,BestOf1,0.0,SkillStone,0.0
Bot_BT,60.0,0.2,BestOf1,0.0,TurnLeft,2.254166666666667
Bot_BT,60.0,0.2,BestOf1,0.0,TurnRight,3.995833333333333
Bot_BT,60.0,0.2,BestOf1,5.0,Accelerate,8.0
Bot_BT,60.0,0.2,BestOf1,5.0,Dash,0.13934426229508196
Bot_BT,60.0,0.2,BestOf1,5.0,SkillBoost,0.0
Bot_BT,60.0,0.2,BestOf1,5.0,SkillStone,0.0
Bot_BT,60.0,0.2,BestOf1,5.0,TurnLeft,2.369747899159664
Bot_BT,60.0,0.2,BestOf1,5.0,TurnRight,6.046218487394958
Bot_BT,60.0,0.2,BestOf1,10.0,Accelerate,7.595121951219512
Bot_BT,60.0,0.2,BestOf1,10.0,Dash,0.3559322033898305
Bot_BT,60.0,0.2,BestOf1,10.0,SkillBoost,0.5434782608695652
Bot_BT,60.0,0.2,BestOf1,10.0,SkillStone,0.3902439024390244
Bot_BT,60.0,0.2,BestOf1,10.0,TurnLeft,2.1813725490196076
Bot_BT,60.0,0.2,BestOf1,10.0,TurnRight,5.387254901960785
Bot_BT,60.0,0.2,BestOf1,15.0,Accelerate,6.8765432098765435
Bot_BT,60.0,0.2,BestOf1,15.0,Dash,0.31683168316831684
Bot_BT,60.0,0.2,BestOf1,15.0,SkillBoost,0.2702702702702703
Bot_BT,60.0,0.2,BestOf1,15.0,SkillStone,0.3076923076923077
Bot_BT,60.0,0.2,BestOf1,15.0,TurnLeft,1.6521739130434783
Bot_BT,60.0,0.2,BestOf1,15.0,TurnRight,5.279503105590062
Bot_BT,60.0,0.2,BestOf1,20.0,Accelerate,7.330708661417323
Bot_BT,60.0,0.2,BestOf1,20.0,Dash,0.23595505617977527
Bot_BT,60.0,0.2,BestOf1,20.0,SkillBoost,0.06060606060606061
Bot_BT,60.0,0.2,BestOf1,20.0,SkillStone,0.11428571428571428
Bot_BT,60.0,0.2,BestOf1,20.0,TurnLeft,1.6428571428571428
Bot_BT,60.0,0.2,BestOf1,20.0,TurnRight,5.642857142857143
Bot_BT,60.0,0.2,BestOf1,25.0,Accelerate,7.97
Bot_BT,60.0,0.2,BestOf1,25.0,Dash,0.3055555555555556
Bot_BT,60.0,0.2,BestOf1,25.0,SkillBoost,0.3076923076923077
Bot_BT,60.0,0.2,BestOf1,25.0,SkillStone,0.2
Bot_BT,60.0,0.2,BestOf1,25.0,TurnLeft,1.696969696969697
Bot_BT,60.0,0.2,BestOf1,25.0,TurnRight,6.23
Bot_BT,60.0,0.2,BestOf1,30.0,Accelerate,9.0
Bot_BT,60.0,0.2,BestOf1,30.0,Dash,0.3870967741935484
Bot_BT,60.0,0.2,BestOf1,30.0,SkillBoost,0.391304347826087
Bot_BT,60.0,0.2,BestOf1,30.0,SkillStone,0.32
Bot_BT,60.0,0.2,BestOf1,30.0,TurnLeft,1.375
Bot_BT,60.0,0.2,BestOf1,30.0,TurnRight,7.320987654320987
Bot_BT,60.0,0.2,BestOf1,35.0,Accelerate,9.761194029850746
Bot_BT,60.0,0.2,BestOf1,35.0,Dash,0.22641509433962265
Bot_BT,60.0,0.2,BestOf1,35.0,SkillBoost,0.23529411764705882
Bot_BT,60.0,0.2,BestOf1,35.0,SkillStone,0.043478260869565216
Bot_BT,60.0,0.2,BestOf1,35.0,TurnLeft,1.4696969696969697
Bot_BT,60.0,0.2,BestOf1,35.0,TurnRight,8.432835820895523
Bot_BT,60.0,0.2,BestOf1,40.0,Accelerate,11.377358490566039
Bot_BT,60.0,0.2,BestOf1,40.0,Dash,0.0975609756097561
Bot_BT,60.0,0.2,BestOf1,40.0,SkillBoost,0.0
Bot_BT,60.0,0.2,BestOf1,40.0,SkillStone,0.15
Bot_BT,60.0,0.2,BestOf1,40.0,TurnLeft,1.4423076923076923
Bot_BT,60.0,0.2,BestOf1,40.0,TurnRight,9.867924528301886
Bot_BT,60.0,0.2,BestOf1,45.0,Accelerate,11.979166666666666
Bot_BT,60.0,0.2,BestOf1,45.0,Dash,0.25
Bot_BT,60.0,0.2,BestOf1,45.0,SkillBoost,0.3
Bot_BT,60.0,0.2,BestOf1,45.0,SkillStone,0.26666666666666666
Bot_BT,60.0,0.2,BestOf1,45.0,TurnLeft,1.4042553191489362
Bot_BT,60.0,0.2,BestOf1,45.0,TurnRight,10.375
Bot_BT,60.0,0.2,BestOf1,50.0,Accelerate,12.55813953488372
Bot_BT,60.0,0.2,BestOf1,50.0,Dash,0.3333333333333333
Bot_BT,60.0,0.2,BestOf1,50.0,SkillBoost,0.3333333333333333
Bot_BT,60.0,0.2,BestOf1,50.0,SkillStone,0.07692307692307693
Bot_BT,60.0,0.2,BestOf1,50.0,TurnLeft,1.5476190476190477
Bot_BT,60.0,0.2,BestOf1,50.0,TurnRight,11.209302325581396
Bot_BT,60.0,0.2,BestOf1,55.0,Accelerate,13.405405405405405
Bot_BT,60.0,0.2,BestOf1,55.0,Dash,0.18518518518518517
Bot_BT,60.0,0.2,BestOf1,55.0,SkillBoost,0.25
Bot_BT,60.0,0.2,BestOf1,55.0,SkillStone,0.2
Bot_BT,60.0,0.2,BestOf1,55.0,TurnLeft,1.1111111111111112
Bot_BT,60.0,0.2,BestOf1,55.0,TurnRight,12.162162162162161
Bot_BT,60.0,0.2,BestOf1,60.0,Accelerate,0.5
Bot_BT,60.0,0.2,BestOf1,60.0,Dash,0.0
Bot_BT,60.0,0.2,BestOf1,60.0,SkillBoost,0.0
Bot_BT,60.0,0.2,BestOf1,60.0,SkillStone,0.0
Bot_BT,60.0,0.2,BestOf1,60.0,TurnLeft,0.25
Bot_BT,60.0,0.2,BestOf1,60.0,TurnRight,0.25
Bot_BT,60.0,0.2,BestOf3,0.0,Accelerate,23.187250996015937
Bot_BT,60.0,0.2,BestOf3,0.0,Dash,0.5925925925925926
Bot_BT,60.0,0.2,BestOf3,0.0,SkillBoost,0.0
Bot_BT,60.0,0.2,BestOf3,0.0,SkillStone,0.0
Bot_BT,60.0,0.2,BestOf3,0.0,TurnLeft,6.7317073170731705
Bot_BT,60.0,0.2,BestOf3,0.0,TurnRight,17.10358565737052
Bot_BT,60.0,0.2,BestOf3,5.0,Accelerate,25.746835443037973
Bot_BT,60.0,0.2,BestOf3,5.0,Dash,0.35443037974683544
Bot_BT,60.0,0.2,BestOf3,5.0,SkillBoost,0.0
Bot_BT,60.0,0.2,BestOf3,5.0,SkillStone,0.0
Bot_BT,60.0,0.2,BestOf3,5.0,TurnLeft,7.801724137931035
Bot_BT,60.0,0.2,BestOf3,5.0,TurnRight,22.282700421940927
Bot_BT,60.0,0.2,BestOf3,10.0,Accelerate,25.35
Bot_BT,60.0,0.2,BestOf3,10.0,Dash,0.6643835616438356
Bot_BT,60.0,0.2,BestOf3,10.0,SkillBoost,0.6379310344827587
Bot_BT,60.0,0.2,BestOf3,10.0,SkillStone,0.9803921568627451
Bot_BT,60.0,0.2,BestOf3,10.0,TurnLeft,6.533333333333333
Bot_BT,60.0,0.2,BestOf3,10.0,TurnRight,20.82
Bot_BT,60.0,0.2,BestOf3,15.0,Accelerate,24.18709677419355
Bot_BT,60.0,0.2,BestOf3,15.0,Dash,0.7868852459016393
Bot_BT,60.0,0.2,BestOf3,15.0,SkillBoost,0.4117647058823529
Bot_BT,60.0,0.2,BestOf3,15.0,SkillStone,0.32558139534883723
Bot_BT,60.0,0.2,BestOf3,15.0,TurnLeft,4.833333333333333
Bot_BT,60.0,0.2,BestOf3,15.0,TurnRight,20.316129032258065
Bot_BT,60.0,0.2,BestOf3,20.0,Accelerate,24.975
Bot_BT,60.0,0.2,BestOf3,20.0,Dash,0.3516483516483517
Bot_BT,60.0,0.2,BestOf3,20.0,SkillBoost,0.1111111111111111
Bot_BT,60.0,0.2,BestOf3,20.0,SkillStone,0.40625
Bot_BT,60.0,0.2,BestOf3,20.0,TurnLeft,3.4347826086956523
Bot_BT,60.0,0.2,BestOf3,20.0,TurnRight,24.383333333333333
Bot_BT,60.0,0.2,BestOf3,25.0,Accelerate,26.905263157894737
Bot_BT,60.0,0.2,BestOf3,25.0,Dash,0.43661971830985913
Bot_BT,60.0,0.2,BestOf3,25.0,SkillBoost,0.36
Bot_BT,60.0,0.2,BestOf3,25.0,SkillStone,0.16666666666666666
Bot_BT,60.0,0.2,BestOf3,25.0,TurnLeft,2.7333333333333334
Bot_BT,60.0,0.2,BestOf3,25.0,TurnRight,27.063157894736843
Bot_BT,60.0,0.2,BestOf3,30.0,Accelerate,28.185185185185187
Bot_BT,60.0,0.2,BestOf3,30.0,Dash,0.3220338983050847
Bot_BT,60.0,0.2,BestOf3,30.0,SkillBoost,0.2777777777777778
Bot_BT,60.0,0.2,BestOf3,30.0,SkillStone,0.23809523809523808
Bot_BT,60.0,0.2,BestOf3,30.0,TurnLeft,2.3815789473684212
Bot_BT,60.0,0.2,BestOf3,30.0,TurnRight,29.82716049382716
Bot_BT,60.0,0.2,BestOf3,35.0,Accelerate,35.21311475409836
Bot_BT,60.0,0.2,BestOf3,35.0,Dash,0.1951219512195122
Bot_BT,60.0,0.2,BestOf3,35.0,SkillBoost,0.14285714285714285
Bot_BT,60.0,0.2,BestOf3,35.0,SkillStone,0.21428571428571427
Bot_BT,60.0,0.2,BestOf3,35.0,TurnLeft,3.0714285714285716
Bot_BT,60.0,0.2,BestOf3,35.0,TurnRight,36.65573770491803
Bot_BT,60.0,0.2,BestOf3,40.0,Accelerate,35.77777777777778
Bot_BT,60.0,0.2,BestOf3,40.0,Dash,0.14285714285714285
Bot_BT,60.0,0.2,BestOf3,40.0,SkillBoost,0.4
Bot_BT,60.0,0.2,BestOf3,40.0,SkillStone,0.07692307692307693
Bot_BT,60.0,0.2,BestOf3,40.0,TurnLeft,3.2244897959183674
Bot_BT,60.0,0.2,BestOf3,40.0,TurnRight,37.7037037037037
Bot_BT,60.0,0.2,BestOf3,45.0,Accelerate,36.42857142857143
Bot_BT,60.0,0.2,BestOf3,45.0,Dash,0.21212121212121213
Bot_BT,60.0,0.2,BestOf3,45.0,SkillBoost,0.5
Bot_BT,60.0,0.2,BestOf3,45.0,SkillStone,0.07692307692307693
Bot_BT,60.0,0.2,BestOf3,45.0,TurnLeft,3.2045454545454546
Bot_BT,60.0,0.2,BestOf3,45.0,TurnRight,38.40816326530612
Bot_BT,60.0,0.2,BestOf3,50.0,Accelerate,39.76744186046512
Bot_BT,60.0,0.2,BestOf3,50.0,Dash,0.034482758620689655
Bot_BT,60.0,0.2,BestOf3,50.0,SkillBoost,0.0
Bot_BT,60.0,0.2,BestOf3,50.0,SkillStone,0.0
Bot_BT,60.0,0.2,BestOf3,50.0,TurnLeft,3.8947368421052633
Bot_BT,60.0,0.2,BestOf3,50.0,TurnRight,41.44186046511628
Bot_BT,60.0,0.2,BestOf3,55.0,Accelerate,42.0
Bot_BT,60.0,0.2,BestOf3,55.0,Dash,0.07407407407407407
Bot_BT,60.0,0.2,BestOf3,55.0,SkillBoost,0.5
Bot_BT,60.0,0.2,BestOf3,55.0,SkillStone,0.0
Bot_BT,60.0,0.2,BestOf3,55.0,TurnLeft,4.222222222222222
Bot_BT,60.0,0.2,BestOf3,55.0,TurnRight,43.048780487804876
Bot_BT,60.0,0.2,BestOf3,60.0,Accelerate,0.75
Bot_BT,60.0,0.2,BestOf3,60.0,Dash,0.0
Bot_BT,60.0,0.2,BestOf3,60.0,TurnLeft,0.25
Bot_BT,60.0,0.2,BestOf3,60.0,TurnRight,1.25
Bot_MCTS,45.0,0.1,BestOf1,0.0,Accelerate,8.779166666666667
Bot_MCTS,45.0,0.1,BestOf1,0.0,Dash,0.6060606060606061
Bot_MCTS,45.0,0.1,BestOf1,0.0,SkillBoost,0.0
Bot_MCTS,45.0,0.1,BestOf1,0.0,SkillStone,0.0
Bot_MCTS,45.0,0.1,BestOf1,0.0,TurnLeft,5.843881856540085
Bot_MCTS,45.0,0.1,BestOf1,0.0,TurnRight,3.1416309012875536
Bot_MCTS,45.0,0.1,BestOf1,5.0,Accelerate,3.1561181434599157
Bot_MCTS,45.0,0.1,BestOf1,5.0,Dash,0.42073170731707316
Bot_MCTS,45.0,0.1,BestOf1,5.0,SkillBoost,0.0
Bot_MCTS,45.0,0.1,BestOf1,5.0,SkillStone,0.0
Bot_MCTS,45.0,0.1,BestOf1,5.0,TurnLeft,3.4553191489361703
Bot_MCTS,45.0,0.1,BestOf1,5.0,TurnRight,6.774891774891775
Bot_MCTS,45.0,0.1,BestOf1,10.0,Accelerate,12.266331658291458
Bot_MCTS,45.0,0.1,BestOf1,10.0,Dash,0.22758620689655173
Bot_MCTS,45.0,0.1,BestOf1,10.0,SkillBoost,0.9894736842105263
Bot_MCTS,45.0,0.1,BestOf1,10.0,SkillStone,0.9901960784313726
Bot_MCTS,45.0,0.1,BestOf1,10.0,TurnLeft,1.9545454545454546
Bot_MCTS,45.0,0.1,BestOf1,10.0,TurnRight,4.158163265306122
Bot_MCTS,45.0,0.1,BestOf1,15.0,Accelerate,5.138888888888889
Bot_MCTS,45.0,0.1,BestOf1,15.0,Dash,0.22522522522522523
Bot_MCTS,45.0,0.1,BestOf1,15.0,SkillBoost,0.020833333333333332
Bot_MCTS,45.0,0.1,BestOf1,15.0,SkillStone,0.010416666666666666
Bot_MCTS,45.0,0.1,BestOf1,15.0,TurnLeft,1.7692307692307692
Bot_MCTS,45.0,0.1,BestOf1,15.0,TurnRight,4.195804195804196
Bot_MCTS,45.0,0.1,BestOf1,20.0,Accelerate,10.3
Bot_MCTS,45.0,0.1,BestOf1,20.0,Dash,0.2638888888888889
Bot_MCTS,45.0,0.1,BestOf1,20.0,SkillBoost,0.6129032258064516
Bot_MCTS,45.0,0.1,BestOf1,20.0,SkillStone,0.7627118644067796
Bot_MCTS,45.0,0.1,BestOf1,20.0,TurnLeft,1.711111111111111
Bot_MCTS,45.0,0.1,BestOf1,20.0,TurnRight,3.8444444444444446
Bot_MCTS,45.0,0.1,BestOf1,25.0,Accelerate,6.0588235294117645
Bot_MCTS,45.0,0.1,BestOf1,25.0,Dash,0.21428571428571427
Bot_MCTS,45.0,0.1,BestOf1,25.0,SkillBoost,0.35
Bot_MCTS,45.0,0.1,BestOf1,25.0,SkillStone,0.22916666666666666
Bot_MCTS,45.0,0.1,BestOf1,25.0,TurnLeft,1.088235294117647
Bot_MCTS,45.0,0.1,BestOf1,25.0,TurnRight,2.661764705882353
Bot_MCTS,45.0,0.1,BestOf1,30.0,Accelerate,8.456521739130435
Bot_MCTS,45.0,0.1,BestOf1,30.0,Dash,0.35
Bot_MCTS,45.0,0.1,BestOf1,30.0,SkillBoost,0.42857142857142855
Bot_MCTS,45.0,0.1,BestOf1,30.0,SkillStone,0.53125
Bot_MCTS,45.0,0.1,BestOf1,30.0,TurnLeft,1.5869565217391304
Bot_MCTS,45.0,0.1,BestOf1,30.0,TurnRight,3.4782608695652173
Bot_MCTS,45.0,0.1,BestOf1,35.0,Accelerate,8.282051282051283
Bot_MCTS,45.0,0.1,BestOf1,35.0,Dash,0.17647058823529413
Bot_MCTS,45.0,0.1,BestOf1,35.0,SkillBoost,0.08333333333333333
Bot_MCTS,45.0,0.1,BestOf1,35.0,SkillStone,0.25925925925925924
Bot_MCTS,45.0,0.1,BestOf1,35.0,TurnLeft,1.4102564102564104
Bot_MCTS,45.0,0.1,BestOf1,35.0,TurnRight,2.948717948717949
Bot_MCTS,45.0,0.1,BestOf1,40.0,Accelerate,8.862068965517242
Bot_MCTS,45.0,0.1,BestOf1,40.0,Dash,0.34615384615384615
Bot_MCTS,45.0,0.1,BestOf1,40.0,SkillBoost,0.25
Bot_MCTS,45.0,0.1,BestOf1,40.0,SkillStone,0.6190476190476191
Bot_MCTS,45.0,0.1,BestOf1,40.0,TurnLeft,1.206896551724138
Bot_MCTS,45.0,0.1,BestOf1,40.0,TurnRight,3.586206896551724
Bot_MCTS,45.0,0.1,BestOf1,45.0,Accelerate,1.0
Bot_MCTS,45.0,0.1,BestOf1,45.0,Dash,0.25
Bot_MCTS,45.0,0.1,BestOf1,45.0,SkillBoost,0.0
Bot_MCTS,45.0,0.1,BestOf1,45.0,SkillStone,0.0
Bot_MCTS,45.0,0.1,BestOf1,45.0,TurnLeft,0.0
Bot_MCTS,45.0,0.1,BestOf1,45.0,TurnRight,0.0
Bot_MCTS,45.0,0.1,BestOf3,0.0,Accelerate,15.479166666666666
Bot_MCTS,45.0,0.1,BestOf3,0.0,Dash,0.7163461538461539
Bot_MCTS,45.0,0.1,BestOf3,0.0,SkillBoost,0.0
Bot_MCTS,45.0,0.1,BestOf3,0.0,SkillStone,0.0
Bot_MCTS,45.0,0.1,BestOf3,0.0,TurnLeft,6.758333333333334
Bot_MCTS,45.0,0.1,BestOf3,0.0,TurnRight,1.475
Bot_MCTS,45.0,0.1,BestOf3,5.0,Accelerate,4.97071129707113
Bot_MCTS,45.0,0.1,BestOf3,5.0,Dash,0.7391304347826086
Bot_MCTS,45.0,0.1,BestOf3,5.0,SkillBoost,0.0
Bot_MCTS,45.0,0.1,BestOf3,5.0,SkillStone,0.0
Bot_MCTS,45.0,0.1,BestOf3,5.0,TurnLeft,6.066945606694561
Bot_MCTS,45.0,0.1,BestOf3,5.0,TurnRight,6.062761506276151
Bot_MCTS,45.0,0.1,BestOf3,10.0,Accelerate,10.066079295154186
Bot_MCTS,45.0,0.1,BestOf3,10.0,Dash,0.3838383838383838
Bot_MCTS,45.0,0.1,BestOf3,10.0,SkillBoost,2.2123893805309733
Bot_MCTS,45.0,0.1,BestOf3,10.0,SkillStone,2.2982456140350878
Bot_MCTS,45.0,0.1,BestOf3,10.0,TurnLeft,3.1806167400881056
Bot_MCTS,45.0,0.1,BestOf3,10.0,TurnRight,6.8370044052863435
Bot_MCTS,45.0,0.1,BestOf3,15.0,Accelerate,7.367875647668394
Bot_MCTS,45.0,0.1,BestOf3,15.0,Dash,0.38823529411764707
Bot_MCTS,45.0,0.1,BestOf3,15.0,SkillBoost,0.08888888888888889
Bot_MCTS,45.0,0.1,BestOf3,15.0,SkillStone,0.07766990291262135
Bot_MCTS,45.0,0.1,BestOf3,15.0,TurnLeft,2.564766839378238
Bot_MCTS,45.0,0.1,BestOf3,15.0,TurnRight,4.94300518134715
Bot_MCTS,45.0,0.1,BestOf3,20.0,Accelerate,5.30188679245283
Bot_MCTS,45.0,0.1,BestOf3,20.0,Dash,0.28169014084507044
Bot_MCTS,45.0,0.1,BestOf3,20.0,SkillBoost,0.9571428571428572
Bot_MCTS,45.0,0.1,BestOf3,20.0,SkillStone,1.5168539325842696
Bot_MCTS,45.0,0.1,BestOf3,20.0,TurnLeft,2.440251572327044
Bot_MCTS,45.0,0.1,BestOf3,20.0,TurnRight,5.672955974842767
Bot_MCTS,45.0,0.1,BestOf3,25.0,Accelerate,8.32283464566929
Bot_MCTS,45.0,0.1,BestOf3,25.0,Dash,0.30701754385964913
Bot_MCTS,45.0,0.1,BestOf3,25.0,SkillBoost,0.7291666666666666
Bot_MCTS,45.0,0.1,BestOf3,25.0,SkillStone,0.620253164556962
Bot_MCTS,45.0,0.1,BestOf3,25.0,TurnLeft,2.7086614173228347
Bot_MCTS,45.0,0.1,BestOf3,25.0,TurnRight,4.05511811023622
Bot_MCTS,45.0,0.1,BestOf3,30.0,Accelerate,4.99
Bot_MCTS,45.0,0.1,BestOf3,30.0,Dash,0.22826086956521738
Bot_MCTS,45.0,0.1,BestOf3,30.0,SkillBoost,0.45454545454545453
Bot_MCTS,45.0,0.1,BestOf3,30.0,SkillStone,0.6716417910447762
Bot_MCTS,45.0,0.1,BestOf3,30.0,TurnLeft,1.86
Bot_MCTS,45.0,0.1,BestOf3,30.0,TurnRight,4.03
Bot_MCTS,45.0,0.1,BestOf3,35.0,Accelerate,7.938271604938271
Bot_MCTS,45.0,0.1,BestOf3,35.0,Dash,0.29333333333333333
Bot_MCTS,45.0,0.1,BestOf3,35.0,SkillBoost,0.7307692307692307
Bot_MCTS,45.0,0.1,BestOf3,35.0,SkillStone,0.9090909090909091
Bot_MCTS,45.0,0.1,BestOf3,35.0,TurnLeft,1.8148148148148149
Bot_MCTS,45.0,0.1,BestOf3,35.0,TurnRight,3.8641975308641974
Bot_MCTS,45.0,0.1,BestOf3,40.0,Accelerate,5.428571428571429
Bot_MCTS,45.0,0.1,BestOf3,40.0,Dash,0.34615384615384615
Bot_MCTS,45.0,0.1,BestOf3,40.0,SkillBoost,0.3333333333333333
Bot_MCTS,45.0,0.1,BestOf3,40.0,SkillStone,0.5
Bot_MCTS,45.0,0.1,BestOf3,40.0,TurnLeft,1.7678571428571428
Bot_MCTS,45.0,0.1,BestOf3,40.0,TurnRight,2.75
Bot_MCTS,45.0,0.1,BestOf3,45.0,Accelerate,0.2777777777777778
Bot_MCTS,45.0,0.1,BestOf3,45.0,Dash,0.0
Bot_MCTS,45.0,0.1,BestOf3,45.0,SkillBoost,0.4
Bot_MCTS,45.0,0.1,BestOf3,45.0,SkillStone,0.23076923076923078
Bot_MCTS,45.0,0.1,BestOf3,45.0,TurnLeft,0.3333333333333333
Bot_MCTS,45.0,0.1,BestOf3,45.0,TurnRight,0.16666666666666666
Bot_MCTS,45.0,0.1,BestOf3,50.0,Accelerate,0.0
Bot_MCTS,45.0,0.1,BestOf3,50.0,Dash,0.0
Bot_MCTS,45.0,0.1,BestOf3,50.0,SkillStone,1.0
Bot_MCTS,45.0,0.1,BestOf3,50.0,TurnLeft,0.0
Bot_MCTS,45.0,0.1,BestOf3,50.0,TurnRight,0.0
Bot_MCTS,45.0,0.2,BestOf1,0.0,Accelerate,3.995833333333333
Bot_MCTS,45.0,0.2,BestOf1,0.0,Dash,0.527027027027027
Bot_MCTS,45.0,0.2,BestOf1,0.0,SkillBoost,0.0
Bot_MCTS,45.0,0.2,BestOf1,0.0,SkillStone,0.0
Bot_MCTS,45.0,0.2,BestOf1,0.0,TurnLeft,1.3783783783783783
Bot_MCTS,45.0,0.2,BestOf1,0.0,TurnRight,1.6551724137931034
Bot_MCTS,45.0,0.2,BestOf1,5.0,Accelerate,1.425
Bot_MCTS,45.0,0.2,BestOf1,5.0,Dash,0.2972972972972973
Bot_MCTS,45.0,0.2,BestOf1,5.0,SkillBoost,0.0
Bot_MCTS,45.0,0.2,BestOf1,5.0,SkillStone,0.0
Bot_MCTS,45.0,0.2,BestOf1,5.0,TurnLeft,2.0405405405405403
Bot_MCTS,45.0,0.2,BestOf1,5.0,TurnRight,2.8879310344827585
Bot_MCTS,45.0,0.2,BestOf1,10.0,Accelerate,1.726027397260274
Bot_MCTS,45.0,0.2,BestOf1,10.0,Dash,0.15
Bot_MCTS,45.0,0.2,BestOf1,10.0,SkillBoost,0.9603960396039604
Bot_MCTS,45.0,0.2,BestOf1,10.0,SkillStone,0.9913793103448276
Bot_MCTS,45.0,0.2,BestOf1,10.0,TurnLeft,1.2326732673267327
Bot_MCTS,45.0,0.2,BestOf1,10.0,TurnRight,2.1682242990654204
Bot_MCTS,45.0,0.2,BestOf1,15.0,Accelerate,1.5266272189349113
Bot_MCTS,45.0,0.2,BestOf1,15.0,Dash,0.24324324324324326
Bot_MCTS,45.0,0.2,BestOf1,15.0,SkillBoost,0.06557377049180328
Bot_MCTS,45.0,0.2,BestOf1,15.0,SkillStone,0.009259259259259259
Bot_MCTS,45.0,0.2,BestOf1,15.0,TurnLeft,0.9371069182389937
Bot_MCTS,45.0,0.2,BestOf1,15.0,TurnRight,1.5151515151515151
Bot_MCTS,45.0,0.2,BestOf1,20.0,Accelerate,1.1703703703703703
Bot_MCTS,45.0,0.2,BestOf1,20.0,Dash,0.12903225806451613
Bot_MCTS,45.0,0.2,BestOf1,20.0,SkillBoost,0.5365853658536586
Bot_MCTS,45.0,0.2,BestOf1,20.0,SkillStone,0.5851063829787234
Bot_MCTS,45.0,0.2,BestOf1,20.0,TurnLeft,0.984375
Bot_MCTS,45.0,0.2,BestOf1,20.0,TurnRight,1.5338345864661653
Bot_MCTS,45.0,0.2,BestOf1,25.0,Accelerate,1.92
Bot_MCTS,45.0,0.2,BestOf1,25.0,Dash,0.16901408450704225
Bot_MCTS,45.0,0.2,BestOf1,25.0,SkillBoost,0.3333333333333333
Bot_MCTS,45.0,0.2,BestOf1,25.0,SkillStone,0.3142857142857143
Bot_MCTS,45.0,0.2,BestOf1,25.0,TurnLeft,0.9484536082474226
